Entidad,Recaudo_Total,Recaudo_Anual_Medio,CV_Interanual,Tendencia_Pct,N_Anios,Tipologia,R_Lag12,R_Lag1,IEP,ERS,Semaforo
EL AGUILA,250467107.0,50093421.4,53.381832386251325,95.0992439098999,5,Criticos,0.49323735627921594,-0.1592182113013355,0.7345488790731832,40.051526368473546,NARANJA
EL BAGRE,2348442858.0,469688571.6,50.01533811043883,117.88539895996055,5,Dependientes,0.46193231600405044,-0.12292643101022983,0.8798333938899552,38.18227712972828,VERDE
EL BANCO,2467479997.0,493495999.4,53.72078567349566,101.59443270250755,5,Consolidados,0.4776420197362598,-0.16011901635761885,0.866136121972011,39.65998221938791,NARANJA
EL CALVARIO,44430335.0,8886067.0,51.95619584578209,98.97406242829364,5,Criticos,0.4866880248917046,-0.15545415683220126,0.7495831761254251,39.60832205348957,NARANJA
EL CANTON DE SAN PABLO MANAGR,209607587.0,41921517.4,53.396380515199404,119.06672180716433,5,Dependientes,0.4095587526001927,-0.1491247593520302,1.3684382717554118,38.47286889513182,VERDE
EL CARMEN,442981112.0,88596222.4,52.185564248345706,101.03803139127972,5,Criticos,0.48033243454749847,-0.15669757842445303,0.8099945871542154,39.48085639015361,AMARILLO
EL CARMEN DE BOLIVAR,2732131734.0,546426346.8,52.70128566064181,92.44476404884803,5,Consolidados,0.4885579777144382,-0.1511747382346068,0.7095248748821099,40.27201376565296,ROJO
EL CARMEN DE CHUCURI,525328043.0,105065608.6,51.965767091225004,118.37380438492981,5,Dependientes,0.48051532909436484,-0.14992140094381967,1.0130193007568653,37.63545617342241,VERDE
EL CARMENDE ATRATO,390020675.0,78004135.0,53.758100636861414,124.10362604495262,5,Dependientes,0.41128884922874,-0.09178006899233518,1.0450641452014486,39.35456817574467,AMARILLO
EL CASTILLO,267706901.0,53541380.2,55.29607061557169,96.16232306241518,5,Criticos,0.5252600044222129,-0.1586449673530916,0.9871267970103339,38.688539282224674,AMARILLO
EL CERRITO,1739553828.0,347910765.6,52.20807324494342,110.96851295595552,5,Dependientes,0.3938631864625288,-0.14478049641487833,1.250721117667126,39.52913396490671,NARANJA
EL CHARCO,833209119.0,166641823.8,52.94701361352912,93.06549008136815,5,Criticos,0.4989446218159422,-0.16147889885722538,0.5388511770929626,40.63089761002374,ROJO
EL COCUY,122451485.0,24490297.0,52.82088742460691,95.79111474229978,5,Criticos,0.5049155902519956,-0.15702600567496308,0.8011606040594405,39.34427471764927,AMARILLO
EL COPEY,1039680997.0,207936199.4,52.487896617413696,102.61703186636201,5,Criticos,0.4583198159828909,-0.15532638912900068,1.0364908119485876,39.20986715637536,AMARILLO
EL DONCELLO,719994691.0,143998938.2,53.28881084463936,95.445670098698,5,Criticos,0.48267476009650767,-0.16202902887503573,0.5810153322527407,40.82984252124868,ROJO
EL DORADO,131538772.0,26307754.4,52.36635611958529,101.09889310810959,5,Criticos,0.48201453322236054,-0.15686843096674843,0.7941107489287635,39.53107131449621,NARANJA
EL DOVIO,405023367.0,81004673.4,53.196228372612865,103.20202834124382,5,Criticos,0.498598527351882,-0.15580864330885183,0.7508024905411196,39.315305502416734,AMARILLO
EL GUACAMAYO,63857871.0,12771574.2,50.853777075032205,95.61653331662124,5,Criticos,0.46230469269927266,-0.15594933983689527,0.39443839929672253,41.46408915527935,ROJO
EL GUAMO,285542582.0,57108516.4,52.37350528675113,100.10130555589079,5,Criticos,0.47230021001607336,-0.15903091216056925,0.7085825776739759,40.14980018363711,NARANJA
EL LIBANO,1644839204.0,328967840.8,50.001844808228455,107.42700552144673,5,Consolidados,0.45533252647618866,-0.146497072936804,0.6721270128843602,39.73437902621684,NARANJA
EL PASO,1271416901.0,254283380.2,52.730277214683305,103.72006589363407,5,Criticos,0.5194039766156344,-0.16591604587011555,0.4651982846871837,39.66279807212338,NARANJA
EL PENOL,1701074837.0,340214967.4,45.416289479817166,102.90083889472056,5,Consolidados,0.4469767226130353,-0.08081055417707643,0.586574184602381,39.5045413102017,NARANJA
EL PENON,288680231.0,57736046.2,52.16733959041352,94.27660288937486,5,Criticos,0.5006474433525329,-0.157628631418556,0.6569744018047446,39.91568812631843,NARANJA
EL PINON,557079806.0,111415961.2,52.56003586219692,90.72510698763331,5,Criticos,0.5084792455040976,-0.1574492261299422,0.6070404223399967,40.19879253913651,NARANJA
EL RETEN,546555891.0,109311178.2,52.149083926634596,100.95929786620854,5,Criticos,0.47109734098436085,-0.15540359561414405,0.7976189350949566,39.75967074411183,NARANJA
EL RETIRO,1168948492.0,233789698.4,47.81399912788941,83.99234027156777,5,Criticos,0.40626748646265,-0.08837047144916947,0.16274634144603334,43.76825745015662,ROJO
EL ROSAL,1002857738.0,200571547.6,50.31935646259853,131.86597160204593,5,Dependientes,0.39539376074295046,-0.11749959037867834,1.4320899134463723,37.13274736406588,VERDE
EL TABLON DE GOMEZ,475916738.0,95183347.6,52.52885019401086,95.88297354651982,5,Criticos,0.5067984499670435,-0.15852505035501813,0.640719120299306,39.79757637421167,NARANJA
EL TAMBO,2008708759.0,401741751.8,53.324466090101296,95.71886150171363,5,Criticos,0.5019922671465284,-0.15811047915928084,0.7678189610142947,39.65613285594145,NARANJA
EL TARRA,783230441.0,156646088.2,53.13685388381653,117.0430022267227,5,Dependientes,0.44031756116236137,-0.1486029803197883,1.2756395296140832,38.07796463630123,VERDE
EL ZULIA,1432454873.0,286490974.6,51.0433119200076,117.55100835906053,5,Dependientes,0.42871906735047066,-0.13255622682863996,1.0750436932323422,38.59216251010039,AMARILLO
ENCINO,83194837.0,16638967.4,51.91696749934762,98.53425459563074,5,Criticos,0.49391547235487354,-0.15680807651271025,0.7447864255665629,39.45747216312325,AMARILLO
ENCISO,115994213.0,23198842.6,50.951526871980114,87.39343746398795,5,Criticos,0.5022984920000646,-0.15870033995480784,0.2729694250521481,41.39510613604497,ROJO
FACATATIVA,4103107460.5699997,820621492.114,50.97358984495008,103.90463321018515,5,Consolidados,0.4733225704371379,-0.1536420865962668,0.9143919499564551,38.840326735871024,AMARILLO
FALAN,207170726.0,41434145.2,52.05986642765173,94.5949272292457,5,Criticos,0.48686205645343555,-0.1581899901602934,0.5738651545465008,40.52401552207167,ROJO
FILANDIA,580343981.0,116068796.2,44.28156580077693,86.6605894892533,5,Criticos,0.4730954812429497,-0.15311235567942322,-0.05549437500923536,41.86888274937075,ROJO
FINANCIERA DE DESARROLLO TERRITORIAL S A FINDETER,1576568800.0,315313760.0,85.9449373624827,-91.59906659322448,5,Criticos,0.18709367858429085,0.7573821457483716,-3.361191470999786,76.49714190417927,ROJO
FLORENCIA,479102730.0,95820546.0,60.111828762353106,116.95534849070887,5,Dependientes,0.46668226318708955,-0.15458907055406232,1.7195375153542267,37.38397455422011,VERDE
FLORESTA,90935161.0,18187032.2,51.98826840625195,103.05580258443707,5,Criticos,0.4715406663982349,-0.15486199955073657,0.8559923004692156,39.37473161302425,AMARILLO
FLORIA,177747696.0,35549539.2,51.42435355279513,99.12629331634206,5,Criticos,0.4719136831038493,-0.1552007700734225,0.6202177440032114,40.322312552654274,ROJO
FOMEQUE,440107715.0,88021543.0,55.38658251963322,90.9429859687872,5,Criticos,0.37176985610905594,-0.15614611729345879,0.8490146389397868,43.478101162452205,ROJO
FONDO FINANCIERO DISTRITAL DE SALUD,1654886717110.69,330977343422.138,35.512261653243726,82.44499552758461,5,Consolidados,0.4203101364743929,-0.13446301272238784,0.2215326755727293,40.530920336466025,ROJO
FORTUL,715992300.0,143198460.0,52.65902953158681,100.91560307282634,5,Criticos,0.4849333004347809,-0.15682657830043606,0.856168715658278,39.31118275503802,AMARILLO
FOSCA,169233627.0,33846725.4,52.60909173328881,92.31719651083293,5,Criticos,0.5059332307626605,-0.15737139658026333,0.5730706708990783,40.298800175735856,ROJO
FRANCISCO PIZARRO SALAHONDA,293070864.0,58614172.8,58.39639483569905,104.24426479324129,5,Criticos,0.47152141680325077,-0.15316685355091073,1.7256805334952194,37.6341939503601,VERDE
FREDONIA,712700791.0,142540158.2,48.9537722613084,107.39745727320233,5,Criticos,0.48743467799975715,-0.16282908366960003,1.0966116619922355,37.15780124774636,VERDE
FRONTINO,734571185.0,146914237.0,52.28570226383502,86.69240068271941,5,Criticos,0.5058047975912189,-0.1569866994166434,0.29312781950054145,41.57529605033803,ROJO
FUENTE DE ORO,395485152.0,79097030.4,53.50077942913266,105.57654955905905,5,Criticos,0.4906004845373994,-0.15649340210859963,1.2154544197337973,37.784215736213724,VERDE
FUNDACION,2718548062.0,543709612.4,51.56353803517311,106.04700263710107,5,Consolidados,0.4518268309250232,-0.14499582304172895,0.9458582924553702,39.282449210332956,AMARILLO
FUNES,215464788.0,43092957.6,52.44857993745605,100.04751217168722,5,Criticos,0.4812432775611412,-0.15643895797117646,0.8553540354393532,39.41533799613859,AMARILLO
FUQUENE,88695711.0,17739142.2,52.767054833591466,95.01079482862481,5,Criticos,0.5077864681105841,-0.1562853129449527,0.7772168645556895,39.39172869219826,AMARILLO
GACHALA,113654471.0,22730894.2,53.7222969541184,90.39745783516075,5,Criticos,0.5114160924977128,-0.15664007579302042,0.7156711456767245,40.01613649777009,NARANJA
GACHANCIPA,461992868.0,92398573.6,49.99182256346165,107.61127215063415,5,Criticos,0.386095994905086,-0.10443739703718792,1.3090550393153886,39.230064065294854,AMARILLO
GACHETA,244679515.0,48935903.0,53.309085574674086,103.66843440081202,5,Criticos,0.46786774209213255,-0.15809717259885078,0.7607826829093391,40.06813889219506,NARANJA
GALAN,96986783.0,19397356.6,52.36255420276863,100.9842908182654,5,Criticos,0.4790089388556326,-0.1555679325298592,0.8316342431989902,39.48069932566906,AMARILLO
GALERAS,784798562.0,156959712.4,52.49717678921374,102.0676048333534,5,Criticos,0.4683806032354355,-0.1591742364145832,0.7367447418672566,40.05702981727684,NARANJA
GAMA,80691736.0,16138347.2,51.982915574387256,85.23944137228628,5,Criticos,0.4954121031431834,-0.15796854686656414,0.28523026855085265,41.89270584671719,ROJO
GAMARRA,414177711.0,82835542.2,52.67275545445164,102.33736660445257,5,Criticos,0.4715696199326058,-0.15601914881906762,0.9043729840623954,39.3989970775142,AMARILLO
GAMBITA,114748433.0,22949686.6,52.46336476470132,101.18909423364413,5,Criticos,0.4731131677433774,-0.15438235676562193,0.8882138190619264,39.44057193657107,AMARILLO
GAMEZA,109333420.0,21866684.0,51.5343017030419,96.93755349462224,5,Criticos,0.49429542458797054,-0.15772890240680873,0.6116797504322856,39.93539456590055,NARANJA
GARAGOA,628394298.0,125678859.6,51.781679710450646,93.06461911912513,5,Criticos,0.5035745347955369,-0.15421741074583276,0.26584586627715256,41.22515051957123,ROJO
GENOVA,329040685.0,65808137.0,55.415550657279844,121.63529184848372,5,Dependientes,0.49254543518050253,-0.12486670682306109,1.4965735760487402,36.17208464806778,VERDE
GINEBRA,945782635.0,189156527.0,49.0220242166272,88.01034024059872,5,Criticos,0.46745845990446255,-0.14720950368335065,0.5768274703926359,40.73666076859263,ROJO
GIRALDO,191133240.0,38226648.0,52.6506987246718,113.36144095082572,5,Dependientes,0.44102019777869406,-0.1404118892872975,1.2525058310590282,38.2598207188164,VERDE
GIRARDOTA,2134563820.0,426912764.0,49.07587414153665,100.42714874179777,5,Consolidados,0.4293495796342606,-0.1319212020639955,0.6535078798761021,40.69311294698075,ROJO
GOBERNACION DE ANTIOQUIA,1650562620153.56,330112524030.71204,41.718457805894005,105.31204391773896,5,Consolidados,0.3167517821398476,0.09215107773472395,0.45109380325002735,42.365729264005765,ROJO
GOBERNACION DE BOLIVAR,275139892281.69995,55027978456.33999,43.13640477664112,108.39352361485462,5,Consolidados,0.621092648464853,-0.0424005356318,0.4192340302886545,34.76627216860217,VERDE
GOBERNACION DE BOYACA,396430385556.72003,79286077111.34401,44.0756472280511,112.55070021682563,5,Consolidados,0.020989717302933766,-0.04471269361832453,0.7736576949043861,48.91835266241046,ROJO
GOBERNACION DE CUNDINAMARCA,1217337743544.0,243467548708.8,41.385677366347586,100.7752529900638,5,Consolidados,0.31146271896800115,0.10025533199629526,0.7697177747620505,41.568432410895596,ROJO
GOBERNACION DE SAN ANDRES Y PROVIDENCIA,17995226821.35,3599045364.2699995,42.244999472336914,96.00929459667616,5,Consolidados,0.5419879874785235,-0.18106056291625477,0.11957841158978447,38.43642393972373,VERDE
GOBERNACION DE SANTANDER,517308741984.80994,103461748396.96199,42.6521681658088,103.18646956228592,5,Consolidados,0.48434015307907996,-0.3550114258280518,0.8455338859903017,36.97906039037054,VERDE
GOBERNACION DE VICHADA,14255095991.789999,2851019198.358,47.916851813284154,124.77833973018706,5,Consolidados,0.5580110227938403,-0.12136668279156736,0.6104201070151765,35.773915458500696,VERDE
GOBERNACION DEL AMAZONAS,17668729732.25,3533745946.45,52.150112005390085,118.8848400863512,5,Consolidados,0.6991308082943198,-0.21357776718107416,1.0152239900845181,32.004476724031214,VERDE
GOBERNACION DEL ATLANTICO,401553594415.62,80310718883.124,40.42178828111817,107.40504253653329,5,Consolidados,0.2989066518013399,-0.12764397173600642,1.5764192940740887,38.386793990097814,VERDE
GOBERNACION DEL GUAVIARE,23308169598.09,4661633919.618,39.93109429196809,102.91457994417404,5,Consolidados,0.10969244683220981,0.19073872155184823,1.0030824187465908,45.475964469502316,ROJO
GOBERNACION DEL MAGDALENA,158824850756.65,31764970151.329998,39.50361352564116,98.19909669088405,5,Consolidados,0.2607070606846357,-0.17685097171600983,0.5266182769279435,43.480545086439676,ROJO
GOBERNACION DEL NORTE DE SANTANDER,1666075516.4899998,555358505.4966666,166.36644495548325,310.2538498462746,3,Emergentes,0.0,0.0,290.03381492139533,49.64914034337832,ROJO
GOBERNACION DEL PUTUMAYO,43484421865.82,8696884373.164,39.424800578060044,91.67534201612469,5,Consolidados,0.4832721591615806,-0.4988685603156463,0.22604700269109435,39.20277125179272,AMARILLO
GOBERNACION DEL QUINDIO,179024655725.96997,35804931145.19399,41.58858993002463,89.13764936009088,5,Consolidados,0.0720879784492863,-0.12112819196982746,0.3824807266973719,49.88069941954349,ROJO
GOBERNACION DEL TOLIMA,266750250893.68,53350050178.736,42.73723628593747,95.18458718449352,5,Consolidados,0.35249539759537096,-0.02018106464136534,0.49467410399191947,42.14062511497247,ROJO
GOBERNACION DEL VALLE DEL CAUCA,1246539290559.92,249307858111.98398,40.409937257653766,105.56013632218908,5,Consolidados,0.356476295252317,-0.023831612858333177,1.1575477105448668,38.510187869428094,VERDE
GOMEZ PLATA,371179794.0,74235958.8,48.67120691558666,113.86500944606914,5,Dependientes,0.469329896596317,-0.1438925084795594,0.5842716196520746,38.992878319260186,AMARILLO
GRAMALOTE,198230905.0,39646181.0,53.76038198828922,107.86245464600992,5,Criticos,0.45963667968831623,-0.157020579748687,1.0820885279894898,38.97602372002802,AMARILLO
GRANADA,4734289726.0,946857945.2,49.36016931700873,104.63835716039995,5,Consolidados,0.47551799039176695,-0.15160222665134798,0.8725197222028591,38.52609248854597,VERDE
GUACA,185023230.0,37004646.0,53.5595421811577,93.72293414183723,5,Criticos,0.5105456530820237,-0.15521539580521948,0.869563260679638,39.24788494934662,AMARILLO
GUACAMAYAS,50302498.0,10060499.6,50.34705211538066,118.27565700613914,5,Dependientes,0.3375913155777707,-0.14134839922777476,0.4848080930931188,42.8474027664815,ROJO
GUACHETA,606795674.0,121359134.8,47.016581776438436,103.99502617416483,5,Criticos,0.35886033560997094,-0.0958383861603711,0.566401617800143,42.138905456950916,ROJO
GUACHUCAL,647124927.0,129424985.4,50.05724472595181,104.08872257829127,5,Criticos,0.4918044445068793,-0.15870862761521318,0.8516364335682649,38.37126643554875,VERDE
GUADALUPE,256774214.0,51354842.8,49.14378868490967,97.85444032164384,5,Criticos,0.46243813666285555,-0.1811463578116431,0.4196927634504064,40.84905837956235,ROJO
GUAMAL,626840946.0,125368189.2,51.009177642159955,121.59449575905657,5,Dependientes,0.47561824276997583,-0.13735683823400827,1.2698856762108934,36.43148838341081,VERDE
GUARANDA,619982079.0,123996415.8,51.73411424146324,108.0420882617157,5,Criticos,0.47503259604140147,-0.1560733434548711,0.9239013323403725,38.67849460530847,AMARILLO
GUARNE,2365975582.0,473195116.4,50.400100756986475,127.06655883822219,5,Dependientes,0.38895470789917935,-0.13467917028546603,1.2997188261896002,38.08473404074037,VERDE
GUASCA,635665450.0,127133090.0,48.236803932494965,116.53716589441821,5,Dependientes,0.4805092973081037,-0.031854410570313504,0.8273736370759052,37.57475417948919,VERDE
GUATAPI,240354549.0,48070909.8,59.09948636909549,114.96762122858762,5,Dependientes,0.4951246892802603,-0.1574169314881284,1.6897243600419882,36.65264908592966,VERDE
GUATAVITA,265839818.0,53167963.6,45.62845913251834,116.2241335118579,5,Dependientes,0.38134861511419915,-0.11751992898485412,0.8192930077299435,39.5925730082417,NARANJA
GUATICA,614846829.0,122969365.8,48.64252713353049,114.94730177749686,5,Dependientes,0.4884520528475099,-0.13302774040387488,0.5742180177564219,38.463060434155906,VERDE
GUAVATA,120383739.0,24076747.8,52.57844333133882,92.16056165193542,5,Criticos,0.4997177588090978,-0.1601212882829253,0.5598308473093743,40.50899483381816,ROJO
GUAYABAL DE SIQUIMA,85216352.0,17043270.4,53.31238158095525,88.74471063957303,5,Criticos,0.5062248510779892,-0.16097897677006973,0.4878719961192585,40.97313066032931,ROJO
GUAYABETAL,137709958.0,27541991.6,53.17402339179373,94.8649806428668,5,Criticos,0.5055663051155422,-0.1607882223466351,0.6225379465112043,40.101659522309774,NARANJA
GUAYATA,90342358.0,18068471.6,52.960250781001385,95.84600946546026,5,Criticos,0.5004877387731548,-0.15841012440013033,0.6540335160882572,40.011719751173004,NARANJA
GUEPSA,177347118.0,35469423.6,49.97606079824012,97.97012743110942,5,Criticos,0.49224221999653156,-0.16753719015886687,0.6493552726165295,39.440536969058634,AMARILLO
GUICAN,134935515.0,26987103.0,52.26515316637948,92.55188672900535,5,Criticos,0.5093986991979297,-0.15725325225893905,0.5305207866576832,40.26984877862118,ROJO
HACARI,356989740.0,71397948.0,52.300321301316586,104.81736884090841,5,Criticos,0.47761489030759535,-0.15389336895725467,0.9523114511669126,38.83590197253014,AMARILLO
HATILLO DE LOBA,446567404.0,89313480.8,51.908745250647115,102.26555854936514,5,Criticos,0.4825140421752061,-0.15554543200870338,0.8112833380211546,39.28241583168807,AMARILLO
HATO COROZAL,353158482.0,70631696.4,51.32839962292136,101.8364886674306,5,Criticos,0.46350125322286945,-0.15613662256194943,0.7006098309035513,40.063730237774465,NARANJA
HELICONIA,228314363.0,45662872.6,55.50415222316634,115.89032618153772,5,Dependientes,0.4746543571145246,-0.11261189757017581,1.061914315176004,38.558676666204356,VERDE
HERVEO,143766021.0,28753204.2,51.876188141802636,89.09960372346953,5,Criticos,0.49422632645360226,-0.15740373144793215,0.34989320743899155,41.43094171213968,ROJO
HOBO,246542958.0,49308591.6,56.63322470308102,97.24470714754709,5,Criticos,0.5145758582714999,-0.14715680407040443,1.0037853411811102,39.13784806240517,AMARILLO
ICONONZO,280794322.0,56158864.4,54.00457596987991,92.3645706767532,5,Criticos,0.5050687687446692,-0.16050436412487742,0.6909804725625871,40.210225241782084,NARANJA
ILES,246600341.0,49320068.2,51.82948730271263,99.31829737413055,5,Criticos,0.4854206239716385,-0.15632698644431048,0.7784419071552242,39.48830366717038,AMARILLO
IMUES,204116153.0,40823230.6,53.73044447206905,104.4764558638336,5,Criticos,0.48263773588218895,-0.15263579347001488,1.1544002697977984,38.32664601101615,VERDE
INSTITUTO DEPARTAMENTAL DE SALUD DE NARINO,260243476083.08,52048695216.616,43.76667182274279,114.83243813120498,5,Consolidados,0.053845256734051196,-0.23833750532927192,2.0869764861616495,43.171660467953004,ROJO
INSTITUTO DEPARTAMENTAL DE SALUD DE NORTE DE SANTANDER,211625498015.46002,42325099603.092,57.55684760482417,123.29162360732597,5,Consolidados,0.04566621731817403,0.0012285186324813356,4.062638761010583,38.90092671759438,AMARILLO
INZA,856203015.0,171240603.0,52.56118796296108,97.29951955378246,5,Criticos,0.4991163316998955,-0.1563990995620497,0.7738284607831823,39.44025977972868,AMARILLO
ISNOS,1398154248.0,279630849.6,48.56815014450025,94.14663345499487,5,Criticos,0.4865178045012857,-0.1482160709111691,0.5210413378490362,39.96551393336739,NARANJA
ITUANGO,667691290.0,133538258.0,52.52654688728682,87.90155477391356,5,Criticos,0.5024940406802878,-0.15028837221234317,0.5241575074388525,40.81517611852125,ROJO
IZA,42490192.0,8498038.4,52.53359838361751,107.13327678067446,5,Criticos,0.4664119239328547,-0.15305401971136864,1.0283372603387138,38.762953601136594,AMARILLO
JAMBALO,545274117.0,109054823.4,52.27980685197727,99.08624683536922,5,Criticos,0.48875593033238074,-0.15539120134889203,0.841779595292247,39.29148939254848,AMARILLO
JENESANO,184488324.0,36897664.8,51.97170131182604,99.9576306520081,5,Criticos,0.4752681412730143,-0.1564015543270004,0.7075866938380214,39.995547772898874,NARANJA
JERICO,652097603.0,130419520.6,50.58992289447686,92.69963878398126,5,Criticos,0.45962476452046264,-0.14244786136997808,0.2785619942668275,42.06718316305938,ROJO
JERUSALNN,75464427.0,15092885.4,55.08863018088025,83.45339321267225,5,Criticos,0.5473584537060384,-0.16130688729284073,0.439918766095975,40.80858125044487,ROJO
JESS MARIA,109765418.0,21953083.6,58.81574221261266,95.00785347530858,5,Criticos,0.49594916452676724,-0.14843512865625733,0.8471452112938873,40.804606387655575,ROJO
JORDAN,49584497.0,9916899.4,53.076985011636864,102.99837769857785,5,Criticos,0.47507765438200805,-0.15374620698187852,1.1206324818766742,38.586309795497755,AMARILLO
JURADO,190770631.0,38154126.2,55.13833251952443,104.5447372871561,5,Criticos,0.5113524411254641,-0.1528931754625653,1.2551490134814123,37.538694777984894,VERDE
LA ARGENTINA,565256424.0,113051284.8,52.97626830942159,100.70870331232183,5,Criticos,0.48199608710594,-0.16060452357375854,0.7160970744745325,39.971041183148465,NARANJA
LA BELLEZA,205623343.0,41124668.6,52.08840935141244,94.80692812196911,5,Criticos,0.5005032239491685,-0.15787774879724478,0.6657972996730511,39.837561786221016,NARANJA
LA CAPILLA,75903421.0,15180684.2,53.70680625547939,110.76990521942352,5,Criticos,0.44894464644239357,-0.15042471975583602,1.206046378859351,38.617965511349965,AMARILLO
LA CEJA DEL TAMBO,3046667981.0,609333596.2,51.840354917224865,139.7350031755889,5,Dependientes,0.44313952719616884,-0.12123558617753338,1.4079714503441179,35.845961422927104,VERDE
LA CELIA,402845586.0,80569117.2,53.09065013062232,111.92772942533868,5,Dependientes,0.508932621229979,-0.1479503636278152,1.038003010591801,37.46292567150817,VERDE
LA CRUZ,581869691.0,116373938.2,53.52794808140526,95.76601404385576,5,Criticos,0.5001741363058464,-0.1602607307442021,0.7069647184041911,39.96308170268266,NARANJA
LA ESPERANZA,330155527.0,66031105.4,54.34363573459606,103.53198706257005,5,Criticos,0.4877319515343361,-0.15456042038520693,1.211115733820538,38.188530907210605,VERDE
LA ESTRELLA,1637236606.74,327447321.348,54.17760867222034,151.50475690645933,5,Dependientes,0.6735045114530859,-0.18612352891030767,1.3265878836647305,30.001422128911717,VERDE
LA MACARENA,432981341.0,86596268.2,53.70152616236691,89.7154555443072,5,Criticos,0.5310829138911474,-0.16016637121068195,0.6009577508509857,39.95636080611673,NARANJA
LA MERCED,199887080.0,39977416.0,56.43281214710868,95.43809810018736,5,Criticos,0.48605158329574827,-0.12172511369696336,0.8412213044678545,40.519559304477,ROJO
LA PALMA,246412379.0,49282475.8,52.9174907046301,97.62993989031696,5,Criticos,0.4795502169706598,-0.1580751643491904,0.7262269772600956,40.17406053444512,NARANJA
LA PAZ ROBLES,1024533775.0,204906755.0,54.05955446208633,117.89910854817842,5,Dependientes,0.4828661199475202,-0.15687152182017733,1.2496636650681763,37.2288044585765,VERDE
LA PENA,160937487.0,32187497.4,52.99366043632211,87.92327700506472,5,Criticos,0.50858522102,-0.15843051186656165,0.49105780526020665,40.879930801411895,ROJO
LA PINTADA,568166888.0,113633377.6,51.29572012306329,142.45563268375471,5,Dependientes,0.25619231493268585,-0.053694498109147636,1.351226083444783,40.57611027381916,ROJO
LA PLAYA DE BELEN,287592873.0,57518574.6,52.03509934830167,98.69861326500954,5,Criticos,0.49160945514016574,-0.15666917478334877,0.7546840913084037,39.49794388372221,AMARILLO
LA PRIMAVERA,372731598.0,74546319.6,50.39915356216245,101.85115429897094,5,Criticos,0.4896046155030089,-0.1677987572854983,0.37210106627119466,40.35493211530149,ROJO
LA SALINA,38236125.0,7647225.0,52.27863347011682,107.76186786710211,5,Criticos,0.44609951871726233,-0.15319666704210988,1.03787972676751,39.15637974427327,AMARILLO
LA SIERRA,501826470.0,100365294.0,57.21606139316232,76.7268304918232,5,Criticos,0.5577096203510449,-0.16440540702353387,0.18979632914741906,42.326321937339,ROJO
LA TOLA,268623668.0,53724733.6,56.97029968533648,93.02024161177044,5,Criticos,0.5323547657116237,-0.15988892059807358,1.0817739628375453,38.73668999072647,AMARILLO
LA UNION,1880756842.0,376151368.4,49.35696636986438,96.3608086929932,5,Consolidados,0.4645197861608221,-0.14100325988472362,0.6459199395192372,40.12717623117793,NARANJA
LA URIBE,336185530.0,67237106.0,52.34275746541764,102.57843712071724,5,Criticos,0.4887309643698035,-0.15458874239931744,0.7741563961494242,39.33297684192611,AMARILLO
LA VEGA,578842547.0,115768509.4,52.123086674211116,96.02141426552737,5,Criticos,0.49249740563179967,-0.15691870700885668,0.7127586218039699,39.809210584702406,NARANJA
LA VICTORIA,36940458.0,7388091.6,51.82693518501432,95.29346522991136,5,Criticos,0.49981774557360414,-0.15635480811895586,0.6327649946984378,39.88459214014203,NARANJA
LA VIRGINIA,2175029330.0,435005866.0,46.953728280935024,118.42572095338137,5,Consolidados,0.440110899847142,-0.11988321035872679,0.6983688492327497,38.672323134256374,AMARILLO
LABATECA,167959427.0,33591885.4,51.682650335014515,92.19643860775972,5,Criticos,0.49130880173087366,-0.15916480380008152,0.44462318349751284,40.93388538530235,ROJO
LABRANZAGRANDE,100626300.0,20125260.0,51.479617174621225,94.07551753368652,5,Criticos,0.49764644500963523,-0.15745595370674909,0.6064953766573211,40.03132813712117,NARANJA
LANDAZURI,387755253.0,77551050.6,50.70485330180522,132.944180900626,5,Dependientes,0.4478700984667654,-0.1542594335464331,0.9190035540606748,37.63324069159849,VERDE
LEIVA,318006710.0,63601342.0,53.06057167588385,104.12058443672463,5,Criticos,0.4751237897632978,-0.15410121858766065,1.0162206096557438,38.88531345986851,AMARILLO
LENGUAZAQUE,275737147.0,55147429.4,50.29725069213858,91.7612897837084,5,Criticos,0.47337207961500394,-0.13370933143669161,0.7129667640542596,40.153546256530774,NARANJA
LINARES,328846634.0,65769326.8,53.86070961467348,87.68031589461246,5,Criticos,0.5395526048891902,-0.15927528405719305,0.4657665208560642,40.38184798991496,ROJO
LITORAL DEL SAN JUANSANTA GENOVEVA DE D,346972344.0,69394468.8,52.60375659648038,104.30978686301293,5,Criticos,0.4764669340040576,-0.15493053560937617,0.9928929791370505,38.81986325107157,AMARILLO
LLORO,389040911.0,77808182.2,52.706407644944655,109.67590372519976,5,Dependientes,0.4560798785220809,-0.15388106097899484,1.078177988358795,38.733567588310635,AMARILLO
LOS ANDES SOTOMAYOR,331826456.0,66365291.2,52.447337327016385,94.93249537643858,5,Criticos,0.5055973242609654,-0.15910613593014658,0.6178121168844103,39.95050463952042,NARANJA
LOS CORDOBAS,578570213.0,115714042.6,52.265621181925766,97.72107469348757,5,Criticos,0.4728472588582165,-0.1598771778190399,0.6485568295965487,40.47227212561757,ROJO
LOS SANTOS,333036166.0,66607233.2,52.407290804177585,120.62735627937778,5,Dependientes,0.45225028141274515,-0.1471323505145664,1.1577835595882553,37.80721979161352,VERDE
